ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
,170.358,20459.9525,5.2139,389.7747,341.7016,9.9232,21.7332,4.6873,1
7.9189,171.8507,29327.3106,10.5994,356.4499,435.003,16.731,86.5392,4.4346,0
4.6253,151.8719,24083.951,8.2059,282.7151,450.3539,10.9498,60.1963,5.1211,0
,227.4442,27369.0234,7.2088,366.3232,396.1929,17.6267,50.6591,4.1181,1
,206.2943,22017.9813,7.8917,298.7753,372.1148,11.7485,76.6352,4.3543,0
9.6862,194.3365,19681.9751,4.6634,329.5963,433.6981,14.1219,39.3876,4.0546,0
7.4484,160.2169,23926.1798,6.9466,,397.464,9.7736,62.0224,3.5732,1
7.2122,217.1496,29424.4853,7.4657,312.9956,387.1071,13.226,63.2852,4.0349,1
6.7273,188.0057,18655.8618,7.0903,365.7429,605.5089,7.2633,75.2304,4.5821,1
6.9382,192.4444,25017.5209,5.0248,325.7811,390.5227,18.2141,55.6788,3.5333,1
6.9904,198.9564,43187.4433,6.5927,266.0135,372.2012,20.013,46.3304,3.6265,0
5.9709,192.1772,16288.4792,9.7332,292.9429,426.9071,15.6743,48.9465,4.5728,0
,228.4458,10396.4595,8.6462,389.1869,424.3055,10.6923,67.4021,3.8794,0
7.3829,169.7812,13635.6903,7.7674,326.1996,496.0034,15.6997,46.4325,4.4812,0
,174.1896,19407.6848,8.0873,364.0429,581.9671,11.5166,67.8006,3.4147,1
6.8963,200.8659,21914.0361,11.2038,412.6598,330.9771,10.2413,85.4223,3.9624,0
7.9857,189.2631,2477.7294,7.9703,,570.4347,15.666,62.0449,3.723,1
5.8732,214.069,4656.7958,6.2728,,459.1649,15.3166,,3.8823,0
12.2251,226.2667,28701.4548,4.5649,,384.4561,9.6078,45.3044,3.4261,0
5.9422,241.4756,9679.8747,7.3278,,359.8268,17.0908,90.598,5.0422,0
6.3308,227.5823,27831.7322,7.1211,355.3115,538.8286,15.8379,112.1551,4.1346,1
8.4007,186.8391,32550.3977,4.1736,,311.0743,11.3056,81.511,3.7125,0
8.7985,190.6593,320.0,6.4183,366.3228,366.8508,14.1862,98.7439,5.0328,0
5.8163,183.8273,26732.0933,6.9893,359.9398,534.4297,10.9285,50.1801,3.351,1
4.5417,234.1252,22237.9049,6.5531,326.2756,247.9283,15.3102,64.5345,3.5759,0
4.9307,188.6121,18971.3201,3.6372,300.203,365.9661,17.6272,54.8521,4.5382,0
5.5254,168.0581,25265.155,5.2269,397.4299,527.3302,18.7378,88.6635,4.2455,0
,161.8681,21414.2228,5.1611,371.8529,437.4992,15.0365,,4.2181,0
6.7433,220.858,26610.2392,8.9758,272.8049,397.1244,11.5836,75.6011,4.3537,1
8.4987,167.4448,37899.4071,6.7603,304.6264,483.6374,13.0578,43.3793,4.1515,0
8.5723,109.0961,24576.5938,5.3667,372.3949,275.5619,19.2653,58.5952,3.4033,0
6.0864,219.6189,11342.6743,8.0528,362.3112,334.5715,12.9657,68.7529,5.1197,0
7.7773,207.2623,34054.3863,4.312,324.9117,470.9284,15.6355,62.1805,5.0465,0
8.2803,221.5107,31688.466,6.3371,329.6424,379.0669,15.4524,66.3702,4.7527,0
9.0478,228.854,34529.9286,7.8508,330.4019,269.7014,15.6459,70.2299,3.4106,0
6.7494,213.1865,25315.6657,5.5367,354.5898,609.2734,12.0791,83.8852,3.5959,1
5.8906,209.2505,29701.3094,5.4812,325.8182,417.6204,12.0023,60.9552,4.9569,0
8.0843,198.152,39108.4805,4.3751,,485.1554,11.8614,,3.5277,1
9.2096,170.5583,21396.5538,5.7174,293.6979,462.6292,14.0065,60.3307,3.7552,0
6.2115,126.812,16632.8577,8.2123,,427.8283,13.0346,,3.9113,1
,131.8529,34576.2737,7.5615,302.3189,375.2074,16.0402,63.3995,3.7107,0
9.5087,208.7816,19045.8954,8.5434,327.1064,419.9183,13.4856,63.9557,4.0988,0
6.5958,222.8737,32018.402,6.0758,336.5956,263.1623,8.6499,,2.4099,0
4.6763,197.5778,17432.5972,10.9157,323.5954,354.4566,11.9688,72.5739,3.4164,0
,171.3511,17941.7571,4.3587,286.5403,502.0762,14.0168,82.5195,2.4937,0
6.4641,217.526,24670.0607,5.4504,,405.2553,15.7466,72.6592,3.9063,1
7.7629,195.6828,24856.67,3.5079,,389.1097,11.8417,67.2311,4.3317,0
,196.8808,15466.9878,7.6912,,431.624,11.0489,51.5264,3.4173,0
10.5548,184.6443,36234.8706,7.3734,344.4204,461.6956,15.0837,66.8841,4.1457,0
10.4217,158.049,18427.4451,10.3112,433.7307,491.0995,13.6733,91.5066,4.3373,0
5.9173,163.4378,28229.067,6.2327,306.6625,414.5383,19.6519,67.5343,4.5048,0
,209.2429,14251.8639,6.3267,306.3671,372.5312,13.17,87.971,4.0474,0
6.7313,250.0539,16894.927,1.7093,340.833,336.4838,16.3035,57.625,4.2011,0
7.6031,254.5689,17223.8145,3.367,310.9636,386.7955,12.5596,82.7168,5.1201,1
8.9585,190.657,23542.0271,7.0148,288.2866,301.8206,10.5117,93.5789,3.9862,0
8.0254,211.4999,23548.5986,5.8132,331.0591,441.5311,15.0524,66.0359,4.6765,1
6.682,193.8198,24027.4044,7.7974,311.3772,382.5392,13.7087,46.6724,3.7932,1
4.0849,201.7347,22321.0914,5.3541,312.1585,465.7999,16.8171,68.2374,3.4628,0
7.7283,210.3691,30162.5771,7.4433,363.8683,408.3387,15.8461,63.9634,3.8234,1
,226.545,30059.4646,7.2394,343.315,375.0412,7.7085,36.3953,5.5634,0
6.5211,159.2451,18422.4366,4.3018,353.2121,366.2228,14.6288,61.4178,2.3154,1
7.3809,254.9977,23420.2989,7.9355,385.2321,464.9725,12.6562,56.1518,4.2948,1
7.2755,192.6719,26151.9736,8.7399,354.8701,353.9497,13.5606,87.0241,3.2716,1
,164.6119,28439.4582,7.1225,,421.6322,13.3017,63.4292,3.1546,1
5.2764,272.9237,26649.8123,8.1878,334.0181,544.6133,10.1771,84.7754,3.0019,0
7.4787,167.5455,19317.9906,7.9676,366.2512,527.3212,17.7712,59.1797,4.0917,1
4.8907,195.6504,19418.2151,6.5841,394.6951,431.816,5.5602,69.5724,4.2217,0
9.0356,172.7592,22847.6175,8.0459,315.9843,447.1684,13.7911,29.7707,3.5108,0
5.654,235.7414,26488.715,9.8593,346.2355,469.57,10.9735,50.2613,5.0878,0
7.6985,108.7262,13076.7697,5.3235,292.9311,467.9797,9.4066,76.9041,2.6527,1
5.9002,207.9672,13657.4292,7.6015,325.3798,399.0638,9.064,46.1678,4.6733,0
7.5311,144.5768,18760.5466,6.3596,,363.1498,11.6915,105.8272,3.5241,1
6.6634,248.0798,22973.7026,6.9611,357.4923,298.4514,9.5409,,3.8591,1
7.7562,265.9122,16567.3589,6.412,,527.1454,12.9097,73.2007,4.2487,1
5.8104,225.2179,18469.4863,6.4034,,521.0993,13.2969,58.1565,3.9822,1
,171.231,15226.8838,7.1804,396.7278,552.5668,12.4998,52.8975,3.6407,0
6.5589,235.2251,26612.3502,6.1333,368.533,421.4378,6.5999,41.4219,2.6329,0
6.4553,269.1143,4997.7149,7.5074,422.8502,496.1876,14.3853,48.5856,3.7469,0
4.7605,205.2353,22088.4525,3.75,300.5525,510.1685,14.6448,47.1984,3.9118,0
5.9569,184.6213,16420.8767,8.3355,262.652,480.0383,12.2358,77.8862,2.0073,0
4.511,245.2301,22382.2865,6.0649,317.9806,543.8603,15.1321,65.94,4.2064,0
7.1392,153.1001,23768.2837,5.9757,,446.0079,14.6925,51.2573,5.0338,1
6.4209,187.286,320.0,8.7207,298.7921,371.7081,10.6418,61.2552,2.8549,0
,195.1294,31786.7629,8.237,315.8027,573.1546,17.5596,46.2349,4.8991,0
10.7962,200.9447,28391.3796,8.0325,357.589,331.153,14.6029,57.6237,3.4756,0
7.2031,233.2663,35754.1933,7.9867,,484.0885,16.2334,71.1133,4.0019,1
7.5196,191.9659,28898.6962,7.4018,324.2147,398.6984,13.5458,,3.3822,1
7.8923,160.4509,30020.9501,5.5146,370.6435,508.175,17.4387,54.412,2.503,0
,150.6318,26879.6412,7.9677,334.8986,363.7947,14.8041,52.11,2.6108,1
6.1013,192.0157,35890.388,7.6859,,411.649,12.7773,61.944,5.2047,0
8.2609,212.1262,10664.1817,8.0123,392.9441,367.4978,8.8703,98.1796,3.2946,0
,228.5397,21316.0705,6.7527,,511.0323,12.4102,80.8318,5.529,1
,217.2061,14235.1661,6.7189,,376.9243,10.5962,79.7628,3.3179,0
6.7312,151.4005,29739.475,5.9039,344.2055,319.9276,10.4694,51.7042,3.7295,1
6.47,215.5374,24411.5165,9.2085,301.4745,347.5756,16.0597,63.1015,4.4799,0
6.1391,174.9759,36221.1129,5.9069,372.0944,415.8705,18.1071,69.7833,3.1126,0
,239.6355,23415.8457,7.8841,432.3012,420.7263,16.2083,56.4426,4.6982,0
6.1821,186.7872,20672.4133,6.3241,338.3033,337.354,17.26,73.7358,4.6949,1
8.2372,187.5495,20689.512,5.253,376.1776,559.2856,11.1958,80.5053,4.9614,0
6.169,178.4738,15738.266,6.6473,393.0233,275.0233,17.1176,33.0222,3.9687,1
6.3675,229.1303,4614.439,4.8117,348.7287,401.2019,10.663,76.5036,4.2898,1
8.0374,193.2166,21889.8265,6.5419,,370.4774,10.066,61.4172,3.2103,1
,287.4015,18437.4444,6.9673,,381.8373,12.4285,70.1288,5.2128,0
,235.3041,18312.1965,5.6771,288.1523,411.4824,12.1133,43.4032,4.7373,1
5.344,158.3885,12285.683,6.4659,319.8358,314.0917,14.9079,72.6804,3.6225,0
5.6643,195.741,22977.0809,7.2209,363.3875,350.1575,15.3359,77.0097,5.3261,0
8.0271,231.3227,13155.5727,7.0019,369.828,383.6693,14.1274,43.3546,3.429,1
7.8248,223.0914,24480.276,5.2082,302.1023,339.1594,16.0904,70.9676,4.6015,0
,217.1118,20099.7828,7.2237,403.1581,462.303,11.6625,53.076,4.7287,0
,205.1562,19359.1814,5.8964,271.8231,345.08,10.7619,58.7017,4.587,0
10.7075,146.3084,8464.6726,5.6241,296.0464,529.6418,15.2271,46.695,3.0095,0
6.0194,147.6552,24992.756,6.6348,344.8439,320.8817,18.3169,52.4345,2.9669,1
5.6835,223.6765,29625.1188,6.385,294.4388,557.8527,16.0007,72.3896,3.9845,0
7.7164,176.2912,20980.7577,8.2635,323.5824,398.6065,12.4822,51.6071,4.1737,1
5.8233,197.7286,17072.6821,7.2814,358.2033,595.079,16.4772,65.2644,4.5671,0
6.4265,218.097,27428.2468,6.2717,296.7869,441.8905,13.6191,62.4136,3.8699,1
8.2756,134.9095,28888.3169,10.3188,287.4262,434.3522,13.5996,56.7827,1.7412,0
8.43,134.8628,18371.8476,8.9413,363.4453,475.6055,13.6511,59.5876,3.257,0
6.6731,214.6364,45730.8398,3.7367,398.988,181.0,13.3019,87.4198,4.047,0
8.9345,177.788,32808.8489,4.7149,335.4221,331.7185,18.4887,67.1543,2.4549,0
6.7512,185.5481,35107.3723,5.3904,384.8312,365.6126,16.9912,108.9819,3.7627,1
6.6098,234.4527,25739.338,8.8263,,311.3787,16.8781,103.2787,5.901,0
6.9532,188.1745,25593.4599,5.2419,,481.3994,10.3993,51.2643,3.9083,1
6.5112,195.0121,13616.7822,6.9267,,650.2611,19.8728,62.4383,3.3991,1
7.7364,206.4655,19897.568,6.5715,,211.9553,11.0702,71.7018,4.4991,1
7.3774,139.9665,22603.4025,8.8585,,350.1242,16.7738,67.915,3.1411,1
5.8233,254.0219,28138.988,6.409,292.5718,437.7258,3.0068,66.3292,3.7127,0
7.2268,210.2655,17767.3338,7.7423,267.2186,367.5887,14.6873,,4.0033,1
6.166,178.869,14805.86,6.7758,370.9959,485.8163,16.7966,74.2487,2.445,1
6.1132,234.2459,32234.6528,9.1184,,403.0341,14.1203,47.7685,4.4358,0
6.7574,166.1958,23067.427,7.859,341.0017,479.581,11.4964,63.2759,3.964,1
8.4588,174.078,30311.8881,8.2355,358.5848,554.4599,9.6252,64.8157,3.9731,0
,156.2089,23055.9355,6.6072,333.8463,435.154,15.1371,41.6906,3.6195,1
8.8257,189.1177,16843.1295,6.8737,316.4628,479.6214,17.1551,81.7946,4.5154,0
9.2581,172.146,21956.0941,8.6881,,398.558,17.1488,,3.8742,0
6.912,205.3124,881.7404,10.0509,311.7586,341.6691,13.1881,62.7721,3.0412,0
6.0727,174.6246,30584.1331,6.928,303.9281,463.954,18.7598,65.6143,4.1931,0
5.805,205.1916,26943.9641,7.869,,425.177,17.0474,70.953,4.0444,0
7.3715,211.0052,32257.9924,5.5477,352.2557,396.304,18.136,,3.1124,1
8.2349,209.4824,20214.2849,9.4919,,378.004,15.7622,58.2397,3.6989,0
,208.9496,39226.4478,5.3774,392.2119,363.2844,18.0014,57.471,5.2114,0
5.0415,199.2879,32715.9929,7.8088,361.3888,455.3457,14.4911,55.2866,3.2009,0
8.3202,169.4086,6902.1652,7.8193,342.0775,418.7,15.1543,77.246,4.0228,0
8.5379,131.1483,6749.0715,5.9209,346.4514,307.9828,11.468,85.3913,4.0475,0
10.5463,208.1076,24329.7497,5.3059,359.7086,405.54,7.7398,56.9621,3.1006,0
,150.3213,10092.7488,6.921,,522.3069,13.952,63.187,2.8573,1
6.92,207.6996,20804.7157,8.655,344.1109,504.017,13.4764,77.8362,4.4291,1
4.7351,194.8141,20561.2592,4.933,,409.5252,11.0833,88.7483,3.9557,0
,194.8638,19377.412,6.4589,313.6075,449.4578,12.5853,38.173,3.518,1
,196.6637,35096.3666,2.9,,394.1341,12.5067,,3.6279,0
5.4854,215.32,27022.5965,6.8022,312.6633,593.4621,15.7542,61.6013,3.2763,0
5.6488,164.411,27633.7269,5.2418,352.6521,475.2618,12.5905,37.0256,5.7603,0
,206.8429,24120.9843,6.2296,352.292,400.5722,14.1351,89.4128,3.9357,0
6.8363,231.9469,47872.6238,7.0438,414.7508,509.8857,22.3132,46.8848,3.2847,0
7.5407,222.3736,33571.9896,5.9542,,391.6639,9.6462,94.2956,3.4492,1
,232.7612,16098.2496,8.2504,358.1938,393.1567,13.1965,86.7596,4.2338,1
6.8345,187.2989,26945.9409,8.8585,,307.5346,20.2121,60.4011,2.9593,0
8.5286,193.7246,15676.1262,8.964,336.9196,355.0192,11.2774,73.6845,3.3137,0
8.5436,258.0393,20577.7642,6.913,341.4489,367.4149,15.8158,78.6069,3.682,1
4.7469,213.0194,21335.1834,6.3331,379.4388,371.6716,11.5051,71.5341,3.0239,0
6.5772,204.9637,10035.0799,8.2487,347.0313,349.4035,13.0338,66.1874,3.5181,1
5.1429,229.3245,5934.0775,8.6911,331.5605,428.4769,14.4922,89.2662,4.7049,0
5.5407,167.7696,11532.1484,6.2638,310.4613,359.1,15.6579,77.915,3.8915,0
7.2506,192.0644,26823.871,7.016,342.1569,555.8355,16.0794,62.6742,3.8031,1
6.7964,210.9437,320.0,6.7092,374.4015,391.1561,11.793,47.4722,3.8005,1
9.1327,194.462,27294.471,8.2803,286.0668,323.9659,12.9654,81.0032,5.1071,0
9.9914,246.1094,3602.6596,6.2743,388.3302,473.5949,13.8916,79.6333,3.1291,0
7.6005,210.8297,15158.5811,3.457,340.5636,423.6573,15.759,63.3953,3.0863,0
6.7023,225.5044,17378.4229,8.0074,291.9164,424.6401,10.915,88.2511,3.4928,1
6.7706,169.3332,28470.5702,8.5407,328.3977,393.7298,13.1585,83.1064,3.0032,1
6.9689,196.1053,22043.3477,7.4145,,541.6049,11.4714,95.1384,4.6021,1
7.8281,195.6084,12506.8235,8.4136,377.2063,368.0781,16.1378,62.1393,4.6027,1
5.9085,213.5485,16914.7001,7.0043,305.1055,506.5554,18.1922,61.056,3.4408,1
7.8461,212.5008,24174.3916,5.1178,327.9973,430.1307,5.466,48.808,4.1076,1
6.6305,196.5534,31445.1307,7.6615,,492.0633,12.1352,35.9754,4.248,1
,215.5639,24396.3957,6.352,369.0689,433.275,15.1233,85.2315,3.9771,0
8.9938,265.291,21053.9123,5.1222,410.1569,589.4032,12.7396,56.1249,2.634,0
9.5454,197.5412,19733.4558,8.8018,380.722,389.5678,7.4387,31.1343,5.1867,0
6.7632,175.1258,35687.2465,6.993,327.78,453.4749,16.9181,63.1855,3.3541,1
5.009,236.1962,14904.0896,2.6096,349.0302,407.3773,17.2213,67.6905,3.0291,0
4.5176,245.3477,18016.2318,7.9676,,436.0,14.4479,58.2161,1.6836,0
6.5654,202.7302,25079.9955,7.1623,,350.7827,11.3551,71.2496,5.1946,1
4.9129,228.2907,33138.3926,6.2959,381.0425,385.7617,13.5168,87.128,4.0055,0
4.5765,129.5769,7030.7904,6.3957,,341.5836,12.3672,60.3021,3.5845,0
6.4795,212.2197,30471.9146,7.8678,319.6719,358.5374,12.9333,61.356,4.4094,1
5.5501,190.7064,32081.9232,8.0995,288.5484,461.0441,15.727,82.3135,3.0819,0
8.0121,269.0548,24237.5424,8.1659,343.4791,462.3915,17.3237,79.9481,4.4246,1
9.8489,204.33,5498.6639,8.8948,,450.4223,15.8925,58.9513,4.3197,0
6.6687,257.0861,15748.371,6.0934,333.0786,422.6735,12.7928,67.308,3.5813,1
7.4628,190.8028,20732.0246,9.6337,395.2696,358.2607,11.9649,74.9165,3.4093,0
,187.8111,24467.4453,11.338,337.4093,445.9021,16.0935,100.1041,3.3826,0
,179.3595,11146.9484,7.331,266.2364,351.6948,9.5698,66.194,3.4351,1
5.9749,158.4542,19824.7549,7.8625,332.7044,318.9294,10.8327,70.4695,4.8874,1
5.3904,178.2667,28194.4079,7.9487,313.3956,512.5756,15.0858,79.7813,4.9482,0
4.2705,233.07,17195.1036,9.1268,369.5197,447.4376,11.483,83.8278,4.5499,0
9.359,146.7455,19328.1372,5.1147,,423.2587,14.1425,67.6246,3.0648,0
4.6362,200.0034,17915.4597,8.8625,341.6859,569.8381,13.0213,99.3933,3.9002,0
5.2319,233.415,9581.0523,6.2947,310.2252,415.1582,15.2372,61.7429,3.2032,0
,205.3499,18821.9607,7.2117,377.4533,542.7881,16.7489,67.2105,3.8691,1
7.4346,214.0144,20057.2612,7.814,353.085,353.3225,13.7063,49.5538,4.0644,1
7.4413,208.2764,28489.6741,8.1485,,315.5199,13.4443,,4.8608,1
,214.0472,15000.773,6.8619,368.8137,331.1935,16.5255,63.4979,4.6126,1
5.7013,134.3133,10521.0887,7.8755,325.7797,490.0142,17.5743,76.2454,4.4074,0
8.1428,246.2032,17660.1398,8.9622,382.2493,477.4627,15.7926,93.4696,3.7017,1
,208.8331,14224.0544,7.5626,358.1546,415.5597,12.7007,47.5979,5.4286,1
4.8822,178.9884,26836.929,9.1815,370.7335,303.6183,18.2468,59.8119,3.5959,0
,187.4174,17050.2457,6.7717,326.946,366.6271,11.4065,82.5318,4.1607,0
6.5151,192.607,8299.1743,4.049,323.5023,479.6908,12.6432,,4.1049,1
,219.4166,27229.39,6.9334,318.6818,455.9717,13.346,69.5714,3.4426,1
4.8806,158.6272,21288.8479,7.0385,343.1015,353.322,16.9754,70.7415,4.3179,0
5.271,156.0784,23506.3699,7.0347,250.9418,435.2768,11.0616,73.9291,4.3321,0
6.1779,154.3572,25427.0794,4.6279,399.2757,616.2207,11.8474,57.1563,3.2292,0
,226.6542,31196.4434,4.9678,340.2426,409.2066,16.717,91.3802,4.4486,0
8.511,167.4688,13929.7674,6.3722,340.0094,311.0896,21.5886,72.8185,5.2033,0
4.6364,201.3571,27396.8507,7.094,,418.9835,13.1061,58.914,4.2957,0
7.2654,159.8898,22573.5173,6.7027,288.1221,463.8295,11.5488,80.1094,3.5714,1
5.5335,195.1902,22445.2335,8.9632,291.9685,549.9441,10.378,77.1504,5.4045,0
7.7844,181.1136,21082.9933,7.8869,363.1028,440.882,17.5595,49.4956,4.5712,0
7.3307,173.364,17870.17,7.4941,303.8748,332.4188,13.1552,54.8166,4.6303,1
6.2158,234.2306,23805.5868,6.693,302.7426,409.3124,19.0318,70.8948,4.4812,0
10.294,200.7212,22195.2996,4.6787,365.1164,518.821,11.569,83.6211,3.8941,0
,166.1619,27892.0161,7.6474,,375.8119,12.599,77.2555,3.0468,1
8.6394,275.8252,34933.678,6.6144,261.7854,517.7271,14.3408,58.6094,3.6149,1
5.0762,166.7334,13325.4247,7.645,227.261,324.774,12.3255,69.5033,3.7064,0
6.8464,159.1493,38931.0916,10.0062,332.9363,427.844,13.1638,94.0157,3.922,0
7.1598,142.5984,31419.2859,7.0853,403.4467,424.0316,16.5607,40.3948,3.9623,1
7.234,250.2955,11973.4246,10.2867,361.0971,345.5567,12.3818,98.1061,4.4347,0
6.5246,204.2777,20805.2016,6.1905,356.4661,440.108,10.0346,,4.0794,1
5.8131,208.5512,21927.8123,6.1649,292.0918,496.6929,12.0644,70.7642,3.2479,1
2.4844,233.6173,32171.0071,5.5037,401.1286,401.2997,16.5585,64.4951,3.4262,0
6.1977,201.7529,13493.3097,7.31,,387.4011,14.426,24.8576,3.9605,1
5.6845,221.3181,36884.9925,3.8217,383.1083,463.8217,16.8457,109.6799,3.1388,0
6.6581,252.6146,12510.9121,7.4699,432.4406,507.3785,13.9059,69.6803,2.7831,1
,206.0716,18799.0791,7.7685,,516.4204,14.507,97.4344,3.2726,1
10.2958,224.2591,16599.2454,8.2704,277.1593,408.2856,14.2258,45.6421,3.4861,0
7.8191,204.712,11131.3833,7.6317,343.0824,390.6962,14.3944,55.1571,5.5347,0
8.5332,202.6625,12093.1717,8.2935,310.1281,505.2274,13.3462,64.6651,3.2718,0
7.9654,244.6517,16819.4023,8.1797,333.2309,499.421,7.2472,56.2449,3.811,0
8.11,217.1323,19633.807,7.1869,,580.7475,17.8854,76.0148,4.0018,1
,207.1189,16576.5348,7.5515,,435.0778,19.3954,84.1198,4.4201,0
6.6586,136.1174,13860.0492,6.3099,380.7529,460.0773,14.8647,54.8059,4.323,1
6.568,168.8466,320.0,6.7886,332.1182,417.4716,16.4797,49.3721,4.3625,1
7.5338,175.5516,19524.7851,9.4038,355.2424,384.5568,12.5319,62.4713,3.9242,0
9.6942,197.4749,38360.3257,5.2686,308.7934,664.9755,14.1723,80.5666,4.1796,0
8.2013,210.3648,36429.3649,8.8595,349.8012,459.7823,18.8106,74.0305,3.3246,0
9.4198,203.2601,32054.8582,8.3491,327.2849,394.3391,11.0093,,5.5051,0
5.1499,192.8437,18518.4672,4.6725,374.9461,433.2271,18.6947,50.6516,4.5066,0
7.4465,209.3637,26446.6311,4.5473,373.9769,436.3574,17.7277,71.9651,3.3541,1
7.6447,209.7393,17298.0454,6.2063,349.5654,364.4458,8.5343,54.4004,3.9708,1
7.8255,227.3928,17855.1904,7.6696,338.848,303.6366,14.8441,59.2151,4.0282,1
5.0406,140.0692,23341.0199,6.4649,325.1193,360.8261,17.9441,78.6807,3.9828,0
,231.4213,30871.5214,8.2173,389.7494,374.6209,13.606,40.4018,3.7848,0
3.9386,262.0129,17656.4865,6.7824,369.1107,451.1238,16.0209,,3.7438,0
6.4758,235.3598,16224.3166,4.9638,378.4778,457.196,9.5993,52.2411,2.8068,0
10.511,184.0611,21668.95,7.8684,,238.9225,16.6787,67.6245,2.0742,0
7.3848,168.6487,9029.745,8.3109,,321.8646,15.7119,51.9197,3.3461,1
5.285,196.0672,29449.5619,6.6768,341.1672,341.637,18.2336,35.3755,4.5544,0
7.565,242.0554,30882.8067,6.6996,371.2631,553.7134,10.904,58.1738,3.9021,1
6.6237,207.0431,32306.3974,4.9152,,465.0091,14.6828,73.1341,4.5955,0
7.3193,132.2523,28730.3649,8.3458,370.5532,385.9438,15.9193,57.7494,2.4101,0
6.4047,90.0006,16827.4134,9.7043,360.4008,398.0072,13.2875,75.5811,3.8072,1
5.1662,204.5578,19927.1917,7.2228,265.591,409.4555,14.6781,93.556,4.4998,0
6.2894,275.6633,13820.303,4.8971,317.436,295.6237,18.584,42.4754,3.2517,1
8.122,145.6424,24693.9023,4.9479,,510.649,14.3439,63.7143,3.3977,1
7.5209,176.8358,41008.2413,6.9702,313.4362,479.5855,10.5875,76.0676,3.5867,1
8.8716,198.1115,13448.2013,5.0416,377.5257,441.354,14.4891,83.404,3.7289,0
5.503,207.4499,27722.7206,6.1861,406.4698,428.1801,12.8391,,3.9166,0
,225.874,34004.9925,5.2053,332.9281,402.4504,12.3497,74.6448,3.003,0
,144.9303,12932.7917,7.2757,256.4098,389.2019,17.4228,55.7843,2.6819,1
7.3702,200.5326,40589.6303,5.2132,,311.6702,13.9816,46.3458,4.035,1
8.9222,175.3736,16208.5985,8.551,375.8607,475.5557,11.3499,54.2323,3.4206,0
6.9,224.053,21102.6258,9.481,,340.3235,10.2577,40.6051,3.6858,1
,209.3968,25666.9922,9.428,251.3792,423.8522,13.9044,72.0986,5.2203,0
8.0384,233.2217,30141.5259,4.6561,381.7273,392.8062,17.6042,74.1551,3.5611,1
8.0532,156.5158,28979.6018,9.0424,330.6464,391.0533,15.44,72.8257,3.429,0
8.2999,160.0614,19872.5725,7.7331,,461.5041,15.921,76.6156,2.7178,0
9.0048,173.112,16311.5307,8.0668,253.5765,410.7318,10.0869,69.7261,4.443,0
7.8885,180.9381,1640.0421,7.9074,302.1405,342.244,16.6187,49.331,3.7345,0
6.4658,172.8834,17623.97,8.2339,394.8202,478.7516,12.3793,63.1913,1.966,0
,155.0876,33050.2964,7.8293,295.2754,533.7525,17.5479,81.2811,3.332,0
7.0728,177.0943,15147.3409,7.4585,360.3386,440.3384,17.9625,73.7078,4.1305,1
,142.8014,27402.4845,7.0212,,451.4184,13.913,63.8819,3.054,1
6.0257,228.5371,28223.6795,6.1371,339.3597,407.2059,9.4943,69.6056,5.4988,0
3.9172,179.973,23518.2934,8.8247,361.1016,556.9736,17.0467,76.4506,4.7833,0
5.9834,154.3031,17196.4131,6.9571,,461.3818,14.702,71.8349,3.6802,1
7.2234,201.5936,17216.0602,6.5586,,359.2835,13.7018,43.8838,3.9893,1
7.9095,143.0164,21634.5357,8.4904,337.7562,514.6333,11.6697,82.9497,3.9722,1
7.1712,207.8071,6700.4326,7.8737,,581.4349,11.729,55.5442,3.5698,1
8.2989,184.2453,34251.1981,6.9296,347.1007,453.3418,14.7308,86.3288,5.2239,1
8.5883,252.5509,12900.2077,7.0935,322.3797,345.3835,13.8554,81.4888,4.3444,0
8.5844,213.4243,16563.8516,4.1372,283.2961,284.3687,17.2227,48.7846,2.8995,0
7.1396,170.1477,16623.5057,5.321,399.3132,345.7692,7.4673,71.7932,5.0887,0
7.2565,224.9993,19499.0177,6.5006,370.0672,608.9826,13.9454,86.4782,3.3783,1
6.8197,199.7994,25372.239,7.5256,,359.3096,18.9249,78.2116,4.1116,0
5.8513,217.4771,32600.4399,7.6937,,323.1819,16.1675,,4.2141,0
9.2334,94.6303,24025.5386,5.1537,272.602,415.7647,10.135,66.0799,4.8156,0
,180.7549,35805.3635,6.3138,329.5829,481.5601,16.0857,51.3184,3.2242,0
7.0319,180.9148,18838.5538,7.4113,343.207,405.7052,12.0951,99.525,3.5791,1
7.4711,237.8144,28122.2363,8.4307,351.0744,399.6226,11.8225,79.8319,3.2755,1
,160.1387,29030.1779,5.8995,287.0357,447.1197,11.8248,51.767,3.6537,0
,207.0334,23366.0815,5.7161,,529.9212,10.3411,47.0184,4.7701,0
6.6242,189.8629,27931.9917,5.0468,346.8917,464.8253,13.3852,88.4371,2.3883,1
7.4689,150.093,13200.4846,6.9594,291.559,387.4555,15.0172,63.2813,3.462,1
6.653,176.9105,33697.3404,7.5337,414.3948,391.6928,12.7384,55.7067,3.4634,1
4.8845,213.3467,29213.5293,8.6134,313.1125,444.7033,11.4785,68.5507,3.8931,0
7.429,188.8555,23581.8388,6.6852,258.9516,340.2314,14.2949,72.0683,2.5892,1
,189.7329,19040.8184,8.5339,318.8515,445.1363,10.7093,32.8549,4.7107,1
